time,true_h,true_v,acc_cmd,acc_meas,baro_meas,ekf_h,ekf_v
26.170,222.5643,-0.2321,0.3966,0.7429,223.9398,222.6763,1.0336
26.180,222.5620,-0.2281,0.4000,0.6492,220.7622,222.5178,0.2630
26.190,222.5597,-0.2241,0.4035,0.0257,225.6806,222.7978,1.5399
26.200,222.5575,-0.2201,0.4069,0.3655,222.9808,222.8279,1.6117
26.210,222.5553,-0.2160,0.4104,0.3883,223.5052,222.9020,1.8816
26.220,222.5532,-0.2119,0.4138,0.5885,225.3591,223.1348,2.8681
26.230,222.5511,-0.2077,0.4172,0.4845,219.8577,222.8734,1.5411
26.240,222.5490,-0.2035,0.4206,0.3929,220.4119,222.6715,0.5475
26.250,222.5470,-0.1993,0.4240,0.1598,219.6570,222.4121,-0.6641
26.260,222.5451,-0.1950,0.4274,0.7767,222.6757,222.4292,-0.5493
26.270,222.5431,-0.1907,0.4308,0.5843,224.4438,222.6009,0.2680
26.280,222.5412,-0.1864,0.4341,0.4123,222.5848,222.6020,0.2646
26.290,222.5394,-0.1821,0.4375,0.5667,220.8482,222.4505,-0.4387
26.300,222.5376,-0.1777,0.4408,0.4498,223.1026,222.5038,-0.1690
26.310,222.5359,-0.1732,0.4442,0.3208,219.7061,222.2568,-1.2907
26.320,222.5342,-0.1688,0.4475,0.5517,220.0767,222.0537,-2.1586
26.330,222.5325,-0.1643,0.4508,0.5140,224.1348,222.2167,-1.3066
26.340,222.5309,-0.1598,0.4541,0.5899,223.9510,222.3569,-0.5985
26.350,222.5293,-0.1552,0.4574,0.3898,221.4650,222.2732,-0.9511
26.360,222.5278,-0.1506,0.4607,0.7485,221.8871,222.2307,-1.0986
26.370,222.5263,-0.1460,0.4639,0.4212,225.0427,222.4674,0.0434
26.380,222.5249,-0.1413,0.4672,0.5187,221.0904,222.3470,-0.5065
26.390,222.5235,-0.1366,0.4704,0.3532,225.0564,222.5801,0.5919
26.400,222.5221,-0.1319,0.4737,0.7532,223.4018,222.6577,0.9265
26.410,222.5208,-0.1272,0.4769,0.2418,223.6355,222.7519,1.3202
26.420,222.5196,-0.1224,0.4801,0.5929,226.1899,223.0657,2.7053
26.430,222.5184,-0.1176,0.4833,0.3771,222.0616,223.0023,2.2946
26.440,222.5172,-0.1127,0.4865,0.6872,221.2493,222.8694,1.5847
26.450,222.5161,-0.1078,0.4896,0.5625,221.7307,222.7840,1.1244
26.460,222.5151,-0.1029,0.4928,0.8180,222.6762,222.7848,1.0814
26.470,222.5141,-0.0980,0.4959,0.3186,221.4030,222.6734,0.5253
26.480,222.5131,-0.0930,0.4991,0.3665,220.9102,222.5235,-0.1818
26.490,222.5122,-0.0880,0.5022,0.1308,223.2112,222.5822,0.0991
26.500,222.5114,-0.0829,0.5053,0.5294,220.1564,222.3703,-0.8737
26.510,222.5106,-0.0779,0.5084,0.2601,221.9675,222.3270,-1.0269
26.520,222.5098,-0.0728,0.5115,0.4820,225.0213,222.5541,0.0670
26.530,222.5091,-0.0676,0.5145,0.9153,222.0172,222.5076,-0.1436
26.540,222.5085,-0.0625,0.5176,0.3488,224.7603,222.7040,0.7690
26.550,222.5079,-0.0573,0.5206,0.5959,218.9706,222.3834,-0.7329
26.560,222.5073,-0.0521,0.5237,0.2119,222.1014,222.3520,-0.8388
26.570,222.5069,-0.0468,0.5267,0.7482,222.0426,222.3173,-0.9546
26.580,222.5064,-0.0415,0.5297,0.6027,224.3305,222.4852,-0.1350
26.590,222.5060,-0.0362,0.5327,0.6263,222.1566,222.4552,-0.2619
26.600,222.5057,-0.0309,0.5357,0.6243,223.0879,222.5083,-0.0007
26.610,222.5054,-0.0255,0.5386,0.8618,222.5298,222.5102,0.0131
26.620,222.5052,-0.0201,0.5416,0.6209,222.0219,222.4675,-0.1793
26.630,222.5050,-0.0147,0.5445,0.6359,220.1214,222.2600,-1.1186
26.640,222.5049,-0.0092,0.5474,0.6208,221.3878,222.1733,-1.4604
26.650,222.5048,-0.0037,0.5503,0.3539,224.0933,222.3285,-0.6755
26.660,222.5048,0.0018,0.5532,0.3852,222.7676,222.3609,-0.4914
26.670,222.5049,0.0074,0.5561,0.6563,224.3365,222.5298,0.3119
26.680,222.5050,0.0129,0.5590,0.5388,222.1787,222.5018,0.1735
26.690,222.5051,0.0185,0.5618,0.6140,221.1603,222.3857,-0.3617
26.700,222.5054,0.0242,0.5647,0.5746,224.3157,222.5518,0.4218
26.710,222.5056,0.0298,0.5675,0.1903,222.3195,222.5353,0.3304
26.720,222.5060,0.0355,0.5703,0.5032,221.4248,222.4409,-0.1134
26.730,222.5064,0.0413,0.5731,0.8101,223.1183,222.4993,0.1656
26.740,222.5068,0.0470,0.5759,0.5453,221.7267,222.4330,-0.1408
26.750,222.5073,0.0528,0.5787,0.4311,223.0908,222.4895,0.1293
26.760,222.5079,0.0586,0.5814,0.6034,223.1189,222.5459,0.3882
26.770,222.5085,0.0644,0.5842,0.7518,222.3611,222.5333,0.3173
26.780,222.5092,0.0703,0.5869,1.0235,223.1144,222.5872,0.5561
26.790,222.5099,0.0761,0.5896,0.4195,221.0799,222.4600,-0.0473
26.800,222.5107,0.0821,0.5923,0.5295,224.3197,222.6228,0.7071
26.810,222.5115,0.0880,0.5950,0.2950,227.3500,223.0440,2.6135
26.820,222.5124,0.0940,0.5976,0.6156,223.5811,223.1150,2.8253
26.830,222.5134,0.0999,0.6003,0.6490,224.8436,223.2925,3.5165
26.840,222.5145,0.1060,0.6029,0.6107,222.8943,223.2897,3.3484
26.850,222.5155,0.1120,0.6056,0.3262,220.0107,223.0325,2.0210
26.860,222.5167,0.1181,0.6082,1.0379,222.2686,222.9840,1.7111
26.870,222.5179,0.1242,0.6108,0.4536,223.4857,223.0436,1.9125
26.880,222.5192,0.1303,0.6133,0.5044,223.6639,223.1155,2.1610
26.890,222.5205,0.1364,0.6159,0.7467,220.1519,222.8752,0.9652
26.900,222.5219,0.1426,0.6184,0.6454,222.1751,222.8226,0.6856
26.910,222.5234,0.1488,0.6210,0.6039,220.2902,222.6067,-0.3301
26.920,222.5249,0.1550,0.6235,0.4176,224.4791,222.7680,0.4306
26.930,222.5265,0.1613,0.6260,0.7360,220.7758,222.5972,-0.3671
26.940,222.5281,0.1676,0.6285,0.6427,222.2195,222.5607,-0.5119
26.950,222.5299,0.1739,0.6309,0.2962,220.3809,222.3648,-1.3829
26.960,222.5316,0.1802,0.6334,0.5336,225.2642,222.6066,-0.2035
26.970,222.5335,0.1865,0.6358,0.4969,222.5364,222.5986,-0.2242
26.980,222.5354,0.1929,0.6382,0.8362,223.8845,222.7095,0.3013
26.990,222.5373,0.1993,0.6406,0.5244,222.6041,222.7030,0.2648
27.000,222.5394,0.2057,0.6430,0.1829,222.6406,222.7000,0.2447
27.010,222.5414,0.2122,0.6454,0.4390,221.7837,222.6218,-0.1181
27.020,222.5436,0.2186,0.6478,0.8071,222.7242,222.6298,-0.0689
27.030,222.5458,0.2251,0.6501,0.9977,222.2327,222.5943,-0.2220
27.040,222.5481,0.2316,0.6524,0.5751,222.4581,222.5804,-0.2696
27.050,222.5505,0.2382,0.6547,0.6350,221.8386,222.5129,-0.5600
27.060,222.5529,0.2447,0.6570,0.7291,223.0450,222.5545,-0.3374
27.070,222.5554,0.2513,0.6593,0.5311,220.0281,222.3298,-1.3466
27.080,222.5579,0.2579,0.6615,0.6085,220.5262,222.1593,-2.0613
27.090,222.5605,0.2645,0.6638,0.4651,221.3673,222.0710,-2.3652
27.100,222.5632,0.2712,0.6660,0.6762,223.5279,222.1773,-1.7630
27.110,222.5660,0.2779,0.6682,0.7302,222.1204,222.1563,-1.7719
27.120,222.5688,0.2846,0.6704,0.6929,221.6835,222.0986,-1.9489
27.130,222.5717,0.2913,0.6726,0.6681,221.1607,221.9986,-2.3123
27.140,222.5746,0.2980,0.6747,0.6393,223.3709,222.0979,-1.7434
27.150,222.5776,0.3048,0.6769,0.4834,222.9471,222.1566,-1.3873
27.160,222.5807,0.3116,0.6790,0.7116,222.1596,222.1442,-1.3733
27.170,222.5839,0.3184,0.6811,0.3360,223.3386,222.2365,-0.8794
27.180,222.5871,0.3252,0.6832,0.5190,225.0593,222.4762,0.2678
27.190,222.5904,0.3320,0.6853,1.1287,223.3877,222.5586,0.6399
27.200,222.5937,0.3389,0.6873,0.6523,221.8318,222.5007,0.3519
27.210,222.5972,0.3458,0.6894,0.3875,225.6640,222.7815,1.6311
27.220,222.6007,0.3527,0.6914,0.5393,222.9547,222.8116,1.7000
27.230,222.6042,0.3596,0.6934,0.8733,223.6458,222.9004,2.0347
27.240,222.6079,0.3665,0.6954,1.0585,220.4897,222.7074,1.0623
27.250,222.6116,0.3735,0.6973,0.5965,222.3938,222.6896,0.9377
27.260,222.6153,0.3805,0.6993,0.8065,220.8119,222.5335,0.1855
27.270,222.6192,0.3875,0.7012,1.2443,223.1952,222.5932,0.4578
27.280,222.6231,0.3945,0.7031,0.4698,223.1453,222.6459,0.6858
27.290,222.6271,0.4016,0.7050,0.7320,223.3612,222.7149,0.9782
27.300,222.6311,0.4086,0.7069,0.7901,224.2430,222.8580,1.5962
27.310,222.6353,0.4157,0.7088,0.4106,221.6125,222.7633,1.0951
27.320,222.6394,0.4228,0.7106,1.0201,222.5834,222.7575,1.0249
27.330,222.6437,0.4299,0.7125,1.1646,221.0323,222.6155,0.3338
27.340,222.6481,0.4371,0.7143,0.6714,224.8293,222.8128,1.2299
27.350,222.6525,0.4442,0.7161,0.5486,221.8470,222.7394,0.8431
27.360,222.6569,0.4514,0.7178,0.8053,222.8884,222.7602,0.9063
27.370,222.6615,0.4586,0.7196,0.6515,222.2878,222.7270,0.7187
27.380,222.6661,0.4658,0.7213,1.0492,222.5210,222.7155,0.6400
27.390,222.6708,0.4730,0.7231,0.5774,222.5855,222.7100,0.5921
27.400,222.6756,0.4802,0.7248,0.8496,220.9768,222.5633,-0.0992
27.410,222.6804,0.4875,0.7264,0.9294,220.5924,222.3895,-0.8856
27.420,222.6853,0.4948,0.7281,0.4873,222.6977,222.4085,-0.7504
27.430,222.6903,0.5021,0.7298,0.7468,224.3313,222.5704,0.0346
27.440,222.6954,0.5094,0.7314,0.8306,220.5272,222.3915,-0.7809
27.450,222.7005,0.5167,0.7330,0.5380,223.6954,222.4988,-0.2456
27.460,222.7057,0.5240,0.7346,0.7937,220.5613,222.3266,-1.0180
27.470,222.7110,0.5314,0.7362,0.9075,222.6521,222.3459,-0.8751
27.480,222.7164,0.5387,0.7377,0.4821,222.2913,222.3332,-0.8867
27.490,222.7218,0.5461,0.7393,0.9091,221.8878,222.2860,-1.0545
27.500,222.7273,0.5535,0.7408,0.6772,222.1476,222.2643,-1.0981
27.510,222.7329,0.5609,0.7423,0.9183,224.6209,222.4611,-0.1360
27.520,222.7385,0.5684,0.7438,0.9880,220.7259,222.3077,-0.8263
27.530,222.7443,0.5758,0.7452,0.8441,218.5075,221.9667,-2.3457
27.540,222.7501,0.5833,0.7467,0.7145,224.5637,222.1732,-1.2819
27.550,222.7559,0.5908,0.7481,0.9199,223.1855,222.2504,-0.8608
27.560,222.7619,0.5982,0.7495,0.9058,222.1125,222.2305,-0.9058
27.570,222.7679,0.6058,0.7509,0.6172,223.1260,222.3008,-0.5353
27.580,222.7740,0.6133,0.7523,0.9532,223.9140,222.4375,0.1238
27.590,222.7802,0.6208,0.7536,0.8132,220.4436,222.2637,-0.6716
27.600,222.7864,0.6283,0.7550,0.6302,222.9623,222.3189,-0.3804
27.610,222.7927,0.6359,0.7563,0.4378,225.4623,222.5913,0.8941
27.620,222.7991,0.6435,0.7576,0.7416,222.6544,222.6050,0.9228
27.630,222.8056,0.6511,0.7588,0.6773,224.0658,222.7416,1.5140
27.640,222.8122,0.6586,0.7601,0.4560,221.5477,222.6507,1.0346
27.650,222.8188,0.6663,0.7613,0.7971,221.3753,222.5483,0.5245
27.660,222.8255,0.6739,0.7626,0.6891,220.6410,222.3858,-0.2372
27.670,222.8323,0.6815,0.7638,0.6803,221.4836,222.3045,-0.5920
27.680,222.8391,0.6892,0.7649,0.5649,222.9004,222.3514,-0.3421
27.690,222.8461,0.6968,0.7661,0.8855,223.6279,222.4603,0.1814
27.700,222.8531,0.7045,0.7672,0.7772,221.8417,222.4077,-0.0620
27.710,222.8602,0.7122,0.7684,1.0040,221.5429,222.3313,-0.4021
27.720,222.8673,0.7198,0.7695,1.1079,219.1244,222.0463,-1.6844
27.730,222.8746,0.7275,0.7706,0.9121,225.8600,222.3656,-0.1348
27.740,222.8819,0.7353,0.7716,0.6575,223.8771,222.4970,0.4823
27.750,222.8893,0.7430,0.7727,0.6546,222.8324,222.5309,0.6234
27.760,222.8968,0.7507,0.7737,0.7406,222.0470,222.4941,0.4340
27.770,222.9043,0.7585,0.7747,0.9592,220.4144,222.3157,-0.3975
27.780,222.9119,0.7662,0.7757,0.7069,221.7165,222.2595,-0.6297
27.790,222.9196,0.7740,0.7767,0.5597,223.0843,222.3262,-0.2874
27.800,222.9274,0.7817,0.7776,0.6063,220.3590,222.1510,-1.0714
27.810,222.9353,0.7895,0.7785,0.7738,221.5931,222.0923,-1.2842
27.820,222.9432,0.7973,0.7794,0.7106,222.0001,222.0725,-1.3094
27.830,222.9512,0.8051,0.7803,0.5038,222.6485,222.1111,-1.0648
27.840,222.9593,0.8129,0.7812,0.6729,222.3500,222.1224,-0.9564
27.850,222.9675,0.8207,0.7821,0.7019,222.1429,222.1155,-0.9366
27.860,222.9758,0.8286,0.7829,0.5576,221.1038,222.0182,-1.3337
27.870,222.9841,0.8364,0.7837,0.8360,219.1427,221.7538,-2.4787
27.880,222.9925,0.8442,0.7845,0.6767,223.5225,221.8864,-1.7493
27.890,223.0010,0.8521,0.7853,0.7107,222.2619,221.9034,-1.5831
27.900,223.0095,0.8599,0.7860,1.4303,221.7963,221.8796,-1.6103
27.910,223.0182,0.8678,0.7868,0.7975,218.8887,221.6026,-2.7998
27.920,223.0269,0.8757,0.7875,1.0450,221.5387,221.5715,-2.8060
27.930,223.0357,0.8836,0.7882,0.6665,221.2547,221.5181,-2.9140
27.940,223.0446,0.8914,0.7888,0.5351,222.6254,221.5887,-2.4483
27.950,223.0535,0.8993,0.7895,1.0015,223.3176,221.7181,-1.7335
27.960,223.0626,0.9072,0.7901,0.8817,222.8375,221.8006,-1.2667
27.970,223.0717,0.9151,0.7908,0.7958,223.0834,221.9016,-0.7378
27.980,223.0809,0.9230,0.7914,1.0006,222.5756,221.9540,-0.4550
27.990,223.0902,0.9310,0.7919,0.7690,223.8449,222.1158,0.3156
28.000,223.0995,0.9389,0.7925,0.5613,218.7268,221.8214,-1.0425
28.010,223.1090,0.9468,0.7930,0.7732,221.3598,221.7714,-1.2163
28.020,223.1185,0.9547,0.7935,0.6449,223.1463,221.8810,-0.6498
28.030,223.1281,0.9627,0.7940,0.7787,221.2822,221.8226,-0.8800
28.040,223.1377,0.9706,0.7945,0.6421,224.3745,222.0385,0.1585
28.050,223.1475,0.9786,0.7950,0.7530,221.5482,221.9969,-0.0328
28.060,223.1573,0.9865,0.7954,0.5996,225.2822,222.2849,1.2968
28.070,223.1672,0.9945,0.7958,0.6164,222.3373,222.3014,1.3200
28.080,223.1772,1.0024,0.7962,0.7870,221.7745,222.2672,1.1108
28.090,223.1873,1.0104,0.7966,0.9215,223.2113,222.3602,1.4942
28.100,223.1974,1.0184,0.7970,1.1791,226.5376,222.7404,3.1779
28.110,223.2076,1.0263,0.7973,1.0421,221.6290,222.6719,2.7260
28.120,223.2180,1.0343,0.7976,0.6630,225.2907,222.9266,3.7771
28.130,223.2283,1.0423,0.7979,1.0173,225.8958,223.2216,4.9653
28.140,223.2388,1.0503,0.7982,0.8218,223.8521,223.3223,5.2076
28.150,223.2494,1.0583,0.7985,1.0773,222.5827,223.3049,4.8968
28.160,223.2600,1.0663,0.7987,0.8505,224.5295,223.4571,5.3793
28.170,223.2707,1.0742,0.7989,0.8278,222.0477,223.3825,4.7980
28.180,223.2815,1.0822,0.7991,0.7460,224.2860,223.5056,5.1507
28.190,223.2923,1.0902,0.7993,0.8361,224.4922,223.6392,5.5350
28.200,223.3033,1.0982,0.7994,0.4807,220.9617,223.4548,4.4416
28.210,223.3143,1.1062,0.7996,0.5045,222.9250,223.4489,4.2183
28.220,223.3254,1.1142,0.7997,0.6891,223.0996,223.4567,4.0678
28.230,223.3366,1.1222,0.7998,0.8658,224.5742,223.5919,4.5098
28.240,223.3479,1.1302,0.7999,0.7886,222.5295,223.5399,4.0717
28.250,223.3592,1.1382,0.7999,0.7235,222.6097,223.4955,3.6885
28.260,223.3706,1.1462,0.8000,0.5702,223.5500,223.5339,3.7039
28.270,223.3822,1.1542,0.8000,0.5337,222.5661,223.4828,3.3059
28.280,223.3937,1.1622,0.8000,0.8231,226.0008,223.7340,4.3141
28.290,223.4054,1.1702,0.8000,1.0827,221.3670,223.5657,3.3515
28.300,223.4171,1.1782,0.7999,0.6024,221.3000,223.3975,2.4324
28.310,223.4290,1.1862,0.7999,0.4896,221.7899,223.2787,1.7818
28.320,223.4409,1.1942,0.7998,1.1881,223.7928,223.3401,1.9882
28.330,223.4529,1.2022,0.7997,0.6768,222.6380,223.2966,1.7053
28.340,223.4649,1.2102,0.7996,0.9470,224.8742,223.4506,2.3421
28.350,223.4771,1.2182,0.7994,0.4733,222.8240,223.4171,2.0882
28.360,223.4893,1.2262,0.7993,0.8088,224.6364,223.5431,2.5784
28.370,223.5016,1.2342,0.7991,1.1081,223.4250,223.5563,2.5292
28.380,223.5140,1.2422,0.7989,0.4267,221.4302,223.3929,1.6701
28.390,223.5265,1.2501,0.7987,0.8315,225.0673,223.5551,2.3459
28.400,223.5390,1.2581,0.7984,0.6702,222.1685,223.4549,1.7861
28.410,223.5516,1.2661,0.7982,0.8745,221.1942,223.2728,0.8754
28.420,223.5643,1.2741,0.7979,0.9198,222.4713,223.2105,0.5572
28.430,223.5771,1.2821,0.7976,0.8807,224.8712,223.3614,1.2320
28.440,223.5900,1.2900,0.7973,0.5190,223.6430,223.3973,1.3479
28.450,223.6029,1.2980,0.7969,0.9603,226.1150,223.6481,2.4458
28.460,223.6160,1.3060,0.7966,0.7508,221.5660,223.4878,1.6060
28.470,223.6291,1.3139,0.7962,0.7131,225.4465,223.6743,2.3966
28.480,223.6422,1.3219,0.7958,0.8422,223.1510,223.6503,2.1851
28.490,223.6555,1.3299,0.7954,0.5915,225.7999,223.8589,3.0494
28.500,223.6688,1.3378,0.7949,1.3651,222.3988,223.7586,2.4582
28.510,223.6823,1.3458,0.7945,0.6409,223.5188,223.7601,2.3590
28.520,223.6958,1.3537,0.7940,0.7104,224.8359,223.8760,2.7917
28.530,223.7094,1.3616,0.7935,1.1317,223.9697,223.9098,2.8275
28.540,223.7230,1.3696,0.7930,0.7846,224.6631,224.0017,3.1277
28.550,223.7367,1.3775,0.7924,0.6867,222.1971,223.8719,2.3970
28.560,223.7506,1.3854,0.7919,0.5246,225.6203,224.0472,3.0992
28.570,223.7645,1.3933,0.7913,0.9303,223.3704,224.0162,2.8225
28.580,223.7784,1.4012,0.7907,1.3997,225.2381,224.1492,3.3109
28.590,223.7925,1.4091,0.7901,0.9928,222.8632,224.0666,2.7882
28.600,223.8066,1.4170,0.7894,0.6048,225.3353,224.2034,3.2956
28.610,223.8208,1.4249,0.7888,0.9550,224.4471,224.2548,3.3893
28.620,223.8351,1.4328,0.7881,0.3717,226.7239,224.5024,4.3781
28.630,223.8495,1.4407,0.7874,0.8573,223.4291,224.4482,3.9372
28.640,223.8640,1.4486,0.7867,1.0630,223.7425,224.4223,3.6450
28.650,223.8785,1.4564,0.7859,0.9578,221.0016,224.1554,2.2612
28.660,223.8931,1.4643,0.7852,0.5979,221.9239,223.9803,1.3610
28.670,223.9078,1.4721,0.7844,0.9810,222.7415,223.8841,0.8646
28.680,223.9225,1.4800,0.7836,0.7954,220.1782,223.5668,-0.6240
28.690,223.9374,1.4878,0.7828,0.3285,225.3307,223.7159,0.0957
28.700,223.9523,1.4956,0.7819,0.9996,223.3321,223.6832,-0.0521
28.710,223.9673,1.5034,0.7811,0.8142,223.2178,223.6419,-0.2316
28.720,223.9824,1.5112,0.7802,1.0640,226.8534,223.9216,1.0697
28.730,223.9975,1.5190,0.7793,0.6002,223.8920,223.9288,1.0608
28.740,224.0128,1.5268,0.7784,0.7569,223.9070,223.9366,1.0548
28.750,224.0281,1.5346,0.7775,0.6725,224.6404,224.0080,1.3403
28.760,224.0435,1.5424,0.7765,1.0166,225.2570,224.1298,1.8462
28.770,224.0589,1.5501,0.7756,1.1227,223.0314,224.0503,1.4039
28.780,224.0745,1.5579,0.7746,0.8571,222.8998,223.9622,0.9425
28.790,224.0901,1.5656,0.7736,1.1089,225.9743,224.1474,1.7577
28.800,224.1058,1.5734,0.7725,0.7208,224.9140,224.2307,2.0678
28.810,224.1216,1.5811,0.7715,0.9529,224.1389,224.2416,2.0298
28.820,224.1374,1.5888,0.7704,0.4401,224.6630,224.2971,2.1985
28.830,224.1534,1.5965,0.7693,0.8567,224.1135,224.3011,2.1234
28.840,224.1694,1.6042,0.7682,0.8890,225.6610,224.4398,2.6694
28.850,224.1855,1.6119,0.7671,0.3137,223.6366,224.3937,2.3420
28.860,224.2016,1.6195,0.7659,0.8268,225.9048,224.5477,2.9491
28.870,224.2179,1.6272,0.7648,0.9140,227.5939,224.8419,4.1730
28.880,224.2342,1.6348,0.7636,0.8872,225.1442,224.9066,4.2867
28.890,224.2506,1.6424,0.7624,0.4683,222.4332,224.7287,3.2803
28.900,224.2670,1.6501,0.7612,0.6571,222.2212,224.5386,2.2647
28.910,224.2836,1.6577,0.7599,0.8245,224.0769,224.5188,2.0776
28.920,224.3002,1.6653,0.7587,1.0115,223.5083,224.4491,1.6714
28.930,224.3169,1.6728,0.7574,0.8677,222.6768,224.3089,0.9586
28.940,224.3337,1.6804,0.7561,0.8702,222.9875,224.2017,0.4295
28.950,224.3505,1.6880,0.7548,0.7209,223.3064,224.1271,0.0749
28.960,224.3674,1.6955,0.7534,0.6585,222.5607,223.9904,-0.5485
28.970,224.3844,1.7030,0.7521,0.5453,224.2037,224.0042,-0.4532
28.980,224.4015,1.7105,0.7507,0.7113,227.6579,224.3206,1.0273
28.990,224.4186,1.7180,0.7493,0.7849,225.4911,224.4327,1.5015
29.000,224.4359,1.7255,0.7479,0.5062,223.9779,224.4066,1.3196
29.010,224.4532,1.7330,0.7465,0.6877,225.1159,224.4809,1.6070
29.020,224.4705,1.7404,0.7450,0.8950,227.2064,224.7347,2.7049
29.030,224.4880,1.7479,0.7436,0.9343,225.1188,224.7931,2.8576
29.040,224.5055,1.7553,0.7421,0.7486,224.8631,224.8254,2.8817
29.050,224.5231,1.7627,0.7406,0.9894,225.4582,224.9072,3.1332
29.060,224.5407,1.7701,0.7391,0.6396,222.3779,224.7139,2.1094
29.070,224.5585,1.7775,0.7375,0.4943,223.5279,224.6291,1.6305
29.080,224.5763,1.7849,0.7360,0.5631,225.1164,224.6868,1.8278
29.090,224.5942,1.7922,0.7344,1.2819,222.1176,224.4781,0.7932
29.100,224.6122,1.7996,0.7328,0.3247,227.1378,224.7187,1.8688
29.110,224.6302,1.8069,0.7312,0.5310,226.2703,224.8719,2.4931
29.120,224.6483,1.8142,0.7295,0.6920,224.5984,224.8707,2.3805
29.130,224.6665,1.8215,0.7279,0.7904,225.6650,224.9622,2.6979
29.140,224.6847,1.8287,0.7262,0.6243,224.8136,224.9738,2.6360
29.150,224.7031,1.8360,0.7245,1.0982,224.8630,224.9881,2.5881
29.160,224.7215,1.8432,0.7228,0.8603,223.8075,224.9082,2.1111
29.170,224.7399,1.8504,0.7211,0.3469,227.6064,225.1642,3.1953
29.180,224.7585,1.8577,0.7194,0.5952,224.5047,225.1356,2.9249
29.190,224.7771,1.8648,0.7176,0.4701,225.6601,225.2083,3.1315
29.200,224.7958,1.8720,0.7158,0.4726,225.2960,225.2446,3.1614
29.210,224.8145,1.8792,0.7140,0.6308,223.6394,225.1326,2.5090
29.220,224.8334,1.8863,0.7122,0.4218,225.8253,225.2163,2.7858
29.230,224.8523,1.8934,0.7104,0.5554,227.4169,225.4349,3.6676
29.240,224.8713,1.9005,0.7085,0.9043,219.4349,224.9419,1.2434
29.250,224.8903,1.9076,0.7067,0.8156,224.6771,224.9300,1.1386
29.260,224.9094,1.9146,0.7048,0.7883,222.1724,224.6985,0.0305
29.270,224.9286,1.9217,0.7029,0.5678,225.1508,224.7385,0.2194
29.280,224.9479,1.9287,0.7010,0.8651,224.7119,224.7382,0.2158
29.290,224.9672,1.9357,0.6990,0.7051,225.9609,224.8475,0.7127
29.300,224.9866,1.9427,0.6971,1.0240,223.6578,224.7496,0.2386
29.310,225.0060,1.9496,0.6951,0.5820,226.2976,224.8877,0.8683
29.320,225.0256,1.9566,0.6931,0.6248,223.6648,224.7883,0.3790
29.330,225.0452,1.9635,0.6911,0.5213,223.7098,224.6972,-0.0499
29.340,225.0648,1.9704,0.6891,0.6083,225.0616,224.7287,0.1037
29.350,225.0846,1.9773,0.6871,1.0601,225.0734,224.7599,0.2493
29.360,225.1044,1.9841,0.6850,0.6182,219.5716,224.3070,-1.8336
29.370,225.1243,1.9910,0.6829,0.5840,226.1329,224.4505,-1.0847
29.380,225.1442,1.9978,0.6808,1.0016,225.9546,224.5726,-0.4672
29.390,225.1642,2.0046,0.6787,1.2174,224.7369,224.5828,-0.3918
29.400,225.1843,2.0113,0.6766,0.8693,224.5849,224.5795,-0.3821
29.410,225.2045,2.0181,0.6745,0.6108,226.4309,224.7384,0.3731
29.420,225.2247,2.0248,0.6723,0.8369,223.9893,224.6762,0.0773
29.430,225.2450,2.0315,0.6701,0.7057,226.4251,224.8303,0.7886
29.440,225.2653,2.0382,0.6679,0.4056,223.1474,224.6899,0.1147
29.450,225.2857,2.0449,0.6657,0.6281,222.4303,224.4927,-0.7892
29.460,225.3062,2.0515,0.6635,0.7335,224.2265,224.4622,-0.8866
29.470,225.3268,2.0582,0.6612,0.9706,225.7140,224.5640,-0.3710
29.480,225.3474,2.0648,0.6590,0.6526,223.7422,224.4885,-0.6942
29.490,225.3681,2.0713,0.6567,0.6444,226.9792,224.7008,0.3182
29.500,225.3888,2.0779,0.6544,0.6255,221.6744,224.4382,-0.8947
29.510,225.4097,2.0844,0.6521,0.6520,222.3397,224.2459,-1.7300
29.520,225.4305,2.0909,0.6498,0.6144,226.1246,224.3950,-0.9602
29.530,225.4515,2.0974,0.6474,0.6508,225.1345,224.4511,-0.6521
29.540,225.4725,2.1039,0.6451,0.6326,226.6469,224.6379,0.2421
29.550,225.4936,2.1103,0.6427,0.3307,225.3995,224.7069,0.5541
29.560,225.5147,2.1167,0.6403,0.7013,223.7330,224.6266,0.1654
29.570,225.5359,2.1231,0.6379,0.7464,224.9652,224.6578,0.3060
29.580,225.5572,2.1295,0.6355,0.6014,226.8998,224.8573,1.2133
29.590,225.5785,2.1358,0.6331,0.7468,223.7415,224.7705,0.7659
29.600,225.5999,2.1421,0.6306,0.5228,225.1177,224.8080,0.9094
29.610,225.6213,2.1484,0.6281,0.6816,224.7623,224.8123,0.8934
29.620,225.6429,2.1547,0.6256,0.3114,225.9143,224.9172,1.3390
29.630,225.6644,2.1610,0.6231,0.8363,227.8960,225.1908,2.5406
29.640,225.6861,2.1672,0.6206,0.5458,227.4983,225.4165,3.4664
29.650,225.7078,2.1734,0.6181,0.6240,229.4558,225.8025,5.0841
29.660,225.7296,2.1795,0.6156,0.7048,226.6492,225.9232,5.4109
29.670,225.7514,2.1857,0.6130,0.4380,224.7249,225.8675,4.9129
29.680,225.7733,2.1918,0.6104,1.0292,224.9100,225.8283,4.5133
29.690,225.7952,2.1979,0.6078,0.8542,225.7054,225.8587,4.4517
